text,is_toxic
"А причем тут администрация? Это придомовая территория и право на нее имеет любой проживающий в доме. Если кафе претендует на эту площадь, пусть заключают договор и отчисляют деньги в пользу остальных собственников жилья в этом доме.",False
"Ну уж нет. Зона племен, как в Пакистане нам на границах не нужна. да и вопрос Донбасса решать таки нужно уже.",True
"Как же я проигрываю с подобных визгов. Ало, долбоеб. Ты не задумывался, что настоящие травители это как раз те самые нормальные люди , которых ты тут противопоставляешь обиженным девственникам ? Двачеры лишь придают огласку, а реальный хейт и изоляция исходят именно от окружения шлюхи, от таких же нормисов-доброхотов. Поссал в рот недоумку. И еще докинул струю за самопожертвенный надрыв жопы ради каких-то рандомных шмар.",True
нет сна почему то ,False
Он тролль А ты что несёшь? Как можно присоединить исконно русские територии к исконно русским же терриориям.,True
"Два чая. Русский значит стыдно, и лжец",True
"для спецслужб, которые по единичным целям работают, могло бы пригодиться, возможно",False
"Это проблемы кафе выдать нормальную безопасные блюда На вкус и цвет. Я кофе и чай пью только горячий, иначе не торкает. Не кипяток, конечно, но надо понимать, что пока официант донесёт, пока посетитель решит попить напиток, проходит время, и если напиток уже принесли еле тёплым, то придётся пить мочу (в плане температуры). поэтому напитки надо подавать горячими и обязательно клеить стикер с предупреждением, потому что помимо тупых людей, которые с детства не умеют осторожничать, в кафе полно народу, которые забежали на обед быстро перекусить или же после работы могут уже и затупить под вечер, ну и дети.",False
"Хоть марсианские!По ПТЭ пуск эл.двигателя из холодного состояния 2 раза, из горячего 1 раз.",False
"Нет, не имеется. Деятельность не связана с эксплуатацией данного хозяйства. А при монтаже разве необходим договор на утилизацию? И да, там led светильники и подсветка. А так и ООО имеется и и ИП.",False
"Золото - это ресурс ограниченный. Не абслютно. То же золото из Нового Света сильно пошатало европейскую экономику. настоящая финансовая система Так после отмены золотого стандарта уже не рассматривает? Или ты под настоящей имеешь в виду правильную ? Если напечатать больше денег, то от этого покупательная способность не вырастет. Как я понимаю, деньги пока ещё хоть и своеобразный, но товар. Так что, если напечатать их быстро и дать в виде кредита какому-нибудь промышленнику, он успеет построить завод и наштамповать продукции, которая вновь повысит цену денег. С самоценными деньгами такой финт провернуть гораздо сложнее. реальным золотом Опять же, насколько реально золото? Да, оно удобно: не портится, легко разделяется и сплавляется и довольно компактное. Но его ценность - во многом тоже результат соглашения, это хорошо проявляется в пиздецовые оменты, когда, грубо говоря, за кило золота дают кило хлеба. отчасти возмещая ущерб Себе, но не частным лицам в целом. Фальшивка - это то, что пытается выглядеть, как оригинал. Я бы добавил, не обладая в полной мере его свойствами . Но бумажные деньги - это уже фальшивка И тут мы можем задеть такой любопытный класс материальных ценностей, как предметы искусства, которые с одной стороны, даже во времена зорлотого стандарта были подкреплены реальным золотом , но если рассмотреть их как сумму составляющих материалов и даже трудозатрат, ничего особенного из себя не представляют.",False
"Значит я в 23, вообще нигде не работал и не работаю, а этот должность получил с неба",False
На фото как есть юпитер 5,False
Знакомые места! Я родом из Гремячинска. Басеги сразу узнала. Этим летом удалось увидеть Каменный город.,False
"В случае с устройством, с которого невозможен выход в интернет на техническом уровне, достаточно запросить у оператора imei устройства с которого была оформлена подписка. А дальше их чмырить по факту, что устройство с данным imei не может выполнять подобные операции, а значит это явное мошенничество оператора.",False
", Уточнения фотография пост содержит художественную фотографию; Примеры: замок, леопард; Некорректное использование: бытовое фото;",False
"Неправильно. Оптовикам цены ниже, чем в сети, не всегда, но часто. И наценка дистрибуторов тоже ниже. А вот наценка самих магазинов выше. Так что правильно так: завод 10, сеть 17. Либо завод 9, дистрибьютор 12, магазин 22",False
Спокойно в FNV на десятке наиграл не одну сотню часов.,False
богдан краюшкин дякую ,False
"Там он то же вроде бы помогал делать ставки на скачки. Но нет, не то",False
 сеера макс я живу в восточной украине уж здесь самая задница ,True
"Есть Россия, та которая в сердце, в душе, остаток чистого. А есть рашка, раисся, пидоРашка. Состояние того, что сделали со страной чиновники",True
"Я так до 3 класса глаза себе испортил.теперь все хуже и хуже зрение.(-5,5 диоптрий)много книг прочитал,а толку от этого никакого в основном теперь.не то читал наверно",False
"очень красиво,я-бы лисичку заказал)))",False
"Прочитай все, что я написал, если не поймешь, прочитай еще раз, потом подумай, потом пиши.",True
"Кот на тумбочке, видимо, рефери, смотрит за чистотой выполнения элемента",False
 сергей корзинин а ты вообще поц больной ,True
"Воскрешать надо неординарные решения в стиле и конфигурации устройств! Сейчас всё однобоко и единообразно. Вспоминаю с теплотой времена Империи Nokia. Тогда все старались сделать что-то уникальное. Sony Ericsson тоже старались как могли. Появилась линейка Sony с прозрачными вставками. А сейчас? Нет уникальности ни у смартфонов, ни у их владельцев. Кастомизация интерфейса тоже отошла на второй план. Раньше какие темы были у MUIU? Кожа, джинса и всё разное.",False
"Только что тоже приготовила по этому рецепту, сахара маловато(",False
"Даже у молотка из ФиксПрайса есть шансы. Я, поломав ручку, сам боёк оставил. Потом поломал молоток уже вполне обычного вида, заменив который на фомку, таки вытащил тот гвоздь из бетона.",False
На депутатство должен быть экзамен - как на гражданство.,False
Чаще всего кибербуллингом занимаются молодые люди и девушки в возрасте до 19 лет,True
"В Еве я трейдил много, натащил всякой дешёвой мелочи из соседней системы в крупный торговый хаб, и там богатые буратины спокойно всё раскупили за 10-20х цену, ну оно относительно дешёвое а им лень в соседнюю систему лететь. А в ЕД такое возможно? Есть ли какой-то маркет? Если денег хватает, контактов нет, то что там вообще делать-то?",False
"Вот вам и безвиз. Какие же хохлы дегенераты, пиздец просто",True
Хотел позвать модератора... Если Ваш ответчик сочтёт это оскорблением - позовёт сам,False
"А еще они идеальные доставщики чего-то большого и опасного в метро или иные общественные места. Их не проверяют на входе, а сумка фольгирована.",False
"Какая ситуация там? Я слышал, что Мадуро всё равно половина поддерживает (но об этом не говорят западные сми), говорят, вторжение американцы готовят",False
"Керамика раку тип японской керамики, традиционно используемой в японской чайной церемонии, в первую очередь, это чаши для чая. Для керамики раку характерна ручная формовка глины вместо использования гончарного круга, в результате этого каждый предмет оказывается уникальным. Нахуя мне это, и как это относится к вопросу о появлении трещин на керамических кружках - науке доподлинно неизвестно.",False
"Не сказал бы, что засунуть пять книг в один фильм было хорошей идеей К сожалению пока не читал, но обязательно прочту, исторические романы- лучшее",False
"Два великовозрастных долбоеба приняли ислам именно в этой мечети. Мамка-шлюха и куколд-отчим с этим не смогли ничего сделать, и дебилы отправились в запрещенное в россии террористическое государство. Там, посредством роботизированного средства доставки демократии они вновь приняли ислам, теперь уже по настоящему.",True
какая мразь не дай бог придут к власти в россии опять реки крови потеря курил мы и так теряем наших братьев на украине каждый день каждый час заявляю официально хакамада враг снг кто ее поддерживает враг эта гадость не умеющая одеваца откровенная дура и демогог ,True
ты дебил если бы войны не было то и пороха с яцыком грохнули уже а так опасно если будем сносить сейчас их то не будет главы войск а так то будет пиздец ну ты уже не такой и далекий если святого януковича называешь олигархом ,True
Какое прекрасное путешествие в прошлое.Как будто в СССР побывал.Спасибо,False
"В век интернета живём, драйвера легко находятся и ставятся на компьютер.",False
хорошо бы этот ролик продублировать с английским текстом и запустить в твиттер пусть все видят технологии евродемократов так же в их странах ,False
"Ну, я бы тоже, наверное, обиделся на такую хуйню. Травля же тоже не запрещена, не ?",True
а шакалы так вообще офигенные!,False
"Метал пластичнее керамики это свойство называется пластичность . Мягкость это у подушки. Можно ещё упругость припомнить, она будет влиять на высоту отскока.",False
И эти люди ещё учат меня не ссать в тапки!,True
"Они корректируют кэф походу ставок. Если все будут ставить в одну сторону, кэф начнет падать. В итоге, получится, что буки поставили, грубо говоря, с вероятностью 90 на свой выигрышь. Да, могут вторчать, но у них бесконечная дистанция и количество матчей. Имея шанс на выигрышь 90 можешь играть сколько влезет. Короче, вы сейчас удивляетесь тому, что казино может проишрать в одном конкретном спине рулетки.",False
все-же время он с пользой потратил. Человек опытным путем проверил и подтвердил теорию.,False
"То не число пи, а какой-то азиатский иероглиф, типа чаевые. Внизу цифра больше, чем выше, значит чаевые это процент. Все нормально. И вообще тут возможно округлено для упрощения оплаты. Или хотите мелочью оплатить?",False
ну может быть ,False
"Ну, а что, собственно, вам не нравится? Чтобы батя отказался от своего пиздюка, хоть и долбоеба, и отдал его на съедение журналистам и бомжам? Я в рот ебал таких бать, мои предки в любом кипише всегда обвиняли меня, хотя я почти всегда был жертвой. Такие родители хуевые. Нормальный отец должен наказывать долбоеба внутри семьи, а от чужих, даже в таких случаях -- защищать. Не увидел в его словах ни угроз, ни быкования.",True
"Хотелось бы написать, что все хорошо, но он уже ушел от нас....",False
Неплохо было бы дороги в центре городов увести под землю. Чтобы центр для людей был.,False
"Я потомок воинов-кипчаков, нынешняя русня потомки шариковых холопов. Поэтому я лолирую, когда сруский вася с предками крепостными корчит из себя колониалиста. ИРЛ тоже осаждаю русаков на эту тему, ибо не люблю пиздаболов. Маняколониальная зависимость проебывалась сразу же, когда местного населения становилось чуть больше чем 2 деревни. Для сравнения мои предки держали твоих как ебаный прямоходящий скот около 300 лет, будучи по численности раз в 10 меньше. Даже Казань пиздила Москву, имея населения раз в 12 меньше, ну и тюркские корни кучи русаков сами говорят за себя.",True
"уж не занимался ли братец торговлей специально приготовленным растением, тетрагидроканнабиол содержащий?",False
"по мне так отвратительно настраиваются плейлисты в гугл музыке, перешел с яблока, на яблоке все грамотно было, но здесь еще возможна ситуация, что до появления ябломузыки я просто пользовался музыкой и ее было много на телефоне, при скане библиотеки он достаточно точно подбирает предпочтения, а гугл музыка хуйня какая-то, даже в том, что нет рандома, и а только перемешать плейлист, что немного глупо.",False
"Мне понравилась. Не без косяков, но для своего бюджета вполне сгодится.",False
от жешь... живут же люди.,False
"Сейчас многие гос. структуры переводят некоторые должности на аутсорсинг. По идее - это должно сократить расходы на персонал, по факту сокращаются зарплаты персонала и появляется прослойка для ООО оформленных на родственников начальников этих гос.структур.",False
"В мире наиболее известны четыре фьордовых района, расположенные на западных побережьях Норвегии, Чили, Южного острова Новой Зеландии и Северной Америки от залива Пьюджет в штате Вашингтон до Аляски. Фьорды также имеются на берегах Шотландии, Исландии, Гренландии, Швеции, полуострова Лабрадор, штата Мэн (США), России (Кольский и Чукотскийполуострова) и на некоторых арктических(Шпицберген, Новая Земля, Канадский Арктический архипелаг) и антарктических(Кергелен, Южная Георгия) островах.",False
Я так понимаю само МО к газу подключено? Проблема в газораспределительной сети?,False
Кроме того что он педофил,True
иди ка ты нахуй чертяра лопатой будеш своих сук отгребать пидар ебаный о чем ето ты базариш баклан ,True
В том то и дело что собственник не может угнать машину сам у себя) на мой взгляд тут крайне интересная ситуация с точки логики и юриспруденции.,False
Или перенести весь этот процесс на общество и визуализировать на примере антиутопии. Это же готовый сценарий. Адаптация только качественная нужна,False
"Просто с комнатной антенной- ничего. Если растягивать по правилам, на крыше или по деревьям, то и он поймает.",False
"То, что вы описываете не то. Да, не проблема сделать поворотными колёса. Проблема у правлении длинной, подвижной колбасой. Нам нужно, чтобы несколько секций двигалось по заданной траектории. Нужно, чтобы встречные автобусы проходили на скорости вблизи друг к другу. Для этого нужно точное позиционирование и способность поддерживать точный курс. Именно системы и нужны. Те платформы, которые описываете вы - двигаются с черепашью скоростью, контролируемы кучей людей и при отсутствии других транспортных средств. Задача - обеспечить безаварийное движение в городе на большой скорости в любое время года. Грузоподъёмность то тут причём? Люди весят очень мало. Их плотность никак не увеличивается.",False
"В том то и дело, что рак может и в 30 лет случиться, или машина сбить в 25. Инфаркты инсульты уже тоже до 30 случаются. От такого вообще никто не застрахован. Так можно вообще никогда не завести семью. Тут важно личное мироощущение. Готов ли ты в принципе взять на себя такую ответственность? Взвесить всё. Поэтому всё индивидуально)",False
"Да дело не только в специалистах, а ещё и в феминизме. Казалось бы, относительно недавно все было в порядке...",False
"Ахах, прочитал пост и комменты, спустился вниз - реклама: банкротство от 300к рублей, перезашёл - кредит от 500к рублей. Хотя вроде и с приложения сижу...",False
"не понятно, правда, модель чего Тупой пизды, очевидно. Сферическая, в информационном вакууме.",True
Что скажет представитель феминистического движения про жизнь женщин с ОАЭ в Сирии в Ливии в азиатских странах. Когда в ОАЭ появится штаб. Про Африку пока не спрашиваю понимаю что там все савсем все плохо. Но в тех регионах где 20-30 лет назад женщина перестала быть вещью товаром там плодотворная почва так как живо ещё поколение которое помнит,False
"я вот не знаю. Мне японский просто не нравится. Может это от того, что я его совершенно не понимаю, но мне кажется дело в актерах. То как они говорят на японском, все эти предыхания, странные интонации. Хз, может я тупой, но мне просто не нравится японский. А английская озвучка у Нира очень приятная.",False
"Ты вроде дерьмом уже обожрался. Причём тут Египет, Манхэттен, библейские сказочные герои, смерть Бехтерева. Судьба академика и так была предрешена, только попозже лет на 10. В Дмитлаг бы тебя, на строительство канала им Сталина, да тачку в руки и харчей 800 г хлеба и миску баланды в сутки. До свидания мой юный друг, любитель кровавого грузина.",True
думаю можна простити найкращий склад носталжи ,False
"Истеричная из нас двоих сейчас скорее я) но да, верит моя мама много во что...",True
"Неудивительно, что грязноштанные кукареки такого дебила смутили. А истинный понасёнок должен быть непоколебим в своей вере! Проклянём же маловеров! Анафема им!!!",True
Использовать то что не удобно- не умно. Что не так?,False
Сказали что температура буксового узла 26 .,False
"С чегой то ты мя в хохлы то записал? Только лишь с того, что я имею мнение, что эти цацки не вперлись никому, сюда тащить за счет бюджета?",True
"Ему на кунчика нужно донатить, угарает по мальчикам",True
"Подтверждаю. 3 года помощником, 4 года бурилой. Уже год работаю мастером.",False
амазонские выдры охуенные,True
Извини тебе в грязном ходить приятно?,False
Ну как бы даже такой неправильный капитализм лучше социализма,False
"Парень не такую херовую идею двигал-выебать тян в пизду, вытереть хуй о волосы, потом выебать в жопу и заставить облизать член от её говна, ведь она его испачкала. Ну и чуть отпиздошить. Это некоторым нравится, норм если аккуратно делать и чувствовать состояние тян. Но он это с неопытным партнёром решил сделать. Ладно блядь я, мне 34, ей 35, но он-то куда. В его года надо от поцелуев кайф ловить.",True
"В крайнем правом ряду, второй снизу - это Рекорд-6. У нас был такой, когда я был маленьким. Безумно хочу его сейчас купить...",False
"Я не знаю, как написана эта инструкция, но неужели авторы не предусмотрели случай, что ассистент откажет датчики сбойнут и система будет ухудшать качество пилотирования? Тогда всё очень плохо и катастрофа была лишь вопросом времени.",False
"Казимирко вроде писал книжечку, про дегенеративные и маргинальные идеологии, интересно он себя вместе с Егоркой, Каминцом и прочими внесет? Если не внесет будет непорядок.",True
Что за таблетки? Название в студию.,True
"Забыл дополнить: эксперимент по поиску алкоголя в ложечке с максимальной вместимостью три миллилитра, именно столько вмещает одна ложечка, и только одна она даётся раз (с ближайшим сроком в неделю) каждому причащающемуся.",False
"Вообще без хэйта, снова посмотрел 20 минут, услышал что фильм гавно (не смотрел, но подозревал, поэтому и не ходил на него, хотя книга мне в 16 лет очень понравилась) и выключил. Не перематывал, а просто закрыл.",False
"Если без конкретных цифр то ваши слова пусты. По факту только вчера смотрел цены на рис в магните 80 рублей за 800 грамм, нормальная около 44 за 1кг, а так да сети святые мученники",False
"Обратите внимание, какой он ультрабыдлан, в конце говорит: Умываться - для педиков. Для педиков. Все пидоры.",True
"Какую, какую, хохлячью, своей у них нет.",True
Забавно! Хохол хочет казаться москалем.,True
Че нормально так. Баба раком стоит и дело начинается... Gifx Gifx,False
А как же новость о том что доверие к перзиденту пукину охуенно выросло?,True
"Прекрасный пример того, как успех и деньги лишают креатива.",False
А какое смешение чувств отразилось на ебженовой ряхе! Я бы назвал его брезгливым удовольствием .,True
"жыды Жидошизик, ты опять выходишь на связь, мудило?",True
Еще в Укропию воевать ездил. Пиздец. Я бы ему ебло сломал.,True
Да и ебись эти времена трехфазным током. Сильно скучаешь по ним? Нахуя тогда хороший интернет себе подключил?,False
Сейчас бы верить отзывам о товарах на сайтах продавцов.,False
"Обычно в таких случаях адекватные компания выплачивают долг постродавшей стороне, а после чего судятся с сотрудниками",False
"Выкинули всяких помойных хмырей, это же на пользу цивилизации. Ты посмотри кто со стороны Палестины лезет, они же там с детства шахиды-террористы.",True
"самое забавное что этого дегенерата нельзя оскорблять, иначе сгуха... забавно да? самое мягкое что вертиться на языке это конченный фашистский недоразвитый ублюдочный шлюхин сынок, но сказать это невозможно так как закон это запрещает",True
"Кто за рулем то, че съябывал?",True
"Подумываю запустить производство детских развивающих игрушек из фанеры, дерева - как думаешь будет спрос?)",False
У нас в стране и так куча пидоров у власти. Теперь еще и геи туда полезли,True
"вы же понимаете, что для любой техники важна актуальность? Смысл пускать в серию заведомо устаревший и уступающий конкурентам аппарат?",False
"Конечно, я вас не поняла. Мы оба комментируем OMGh5LoL, в той истории нигде не усматривается, что ребёнок испугался. Там скорее родители испугались противодействия родителей остальных детей",False
"после первого же прогиба ученики либо совсем дурачками станут, либо отличниками.",True
"да, смешно наблюдать как всякие идиоты типа малишевского или хаустова отказываются от совместки с марго, аргументируя это тем что он не достаточно ИНТЕЛЛЕКТУАЛ . причем сами помимо бесполезной художественной литературы нихуя не знают, лол Этих уебанов смотрит 10-15 человек, но при этом они воротят нос от человека, к которому в гости ходят преподы топовых вузов России, блоггеры-миллионники и известные стримеры. А кто такой GrayKiddo я даже не в курсе.",True
"А, так да. Но сумма тоже должна укладываться в их оф. доход за 3 года (это могут проверить и без их желания), а то вопросы останутся (наверное, такой ситуации еще не встречал).",False
"Хули несмешно-то так? Такую хуиту обычный бомж(городской сумасшедший) лучше делает, когда к прохожим пристает орет на них.",True
"Мне так нравится этот новый тренд. Население внезапно выучило слово гомеопатия и ныне каждый разговор сводится к ней. Даже люди не обращавшиеся за медпомощью все равно предпочитают вылить ковш грязи на медицину тыкнув на гомеопатию. Ну да черт с ним, не об этом речь. Речь вот о чем, к примеру. Вы спросите своих девушек или девушки спросите себя, какой у вас шампунь стоит на полке и почему он? А потом совместите это с тем, что внешнее воздействие не оказывает никакого влияния на рост и структуру волос. Кроме миноксидила. А теперь не забывайте каждое утро говорить ей или себе в зеркале : Дура, дура, дура . Но вряд ли правда? Речь не о пользе или вреде того или иного, а о вашей последовательности в суждениях. Вы готовы обкладывать грязью рекламщиков гомеопатии, а людей использующих её называть дураками, при этом продолжать верить маркетологам чудо-шампуней. Не верим в одни причуды, но верим в иные? Нет ли в этом отсутствия вашего мнения, а лишь ведомость трендам? А сколько из вас, противников гомеопатии, арбидолов и прочего зашло дальше всем известного расстрельного списка препаратов? Почитали статьи, исследования? Что то мне подсказывает, что часть и до этого списка не дошло, а просто вторят то, что услышали из третьих уст. Коммент не преследует цели оправдать то или иное, а носит иной характер.",False
"на пикабу толпы восторженных хомячков радостно радовались минусуя всех не достаточно радостно радуюшихся и плюсуя галиматью типа вот китай смог, а в моем мухосранске ничо не меняется",True
"Что ты имеешь против кремля, холоп заморского барина?",True
"- Доктор, вырежьте вон у того мужика сердце и вставьте мне! - Хммм... А у вас есть шоколадка?",True
почти в любом супермаркете наверно) Ну и точно в любом нормально мхо. магазине.,False
Валмиермуйжу пробовали? Просто интересно что это за сотона в 42 градуса.,False
ебашить гнид продажных все за россию хер вам а не ес ,True
Вот и хотели проверить...любознательные дебилы,True
"Ветер в харю,я хуярю.",True
 часть из кашала левой лапкой без упора плеча в приклад обученные люди так не стреляют часть снайперка без магазина скорее всего использовалась как бинокль ,False
в рашке тащемта зоофилия легальна в отличие от скрепного запада,True
А почему для других регионов другие отрасли?,False
"Кофе выбирать только медотодом проб,так как на вкус и цвет товарища нет.Я лично часто меняю фирмы кофе,для разнообразия.Кофемолку лучше брать жерновую с регулировкой помола.У меня кофемолка витек(жерновая с рег.помола),уде несколько лет работает и проблем незнаю,правда недавно смотрел на ценики на них-подорожали в два раза.",False
"Вот это уже больше на правду похоже. Наркоманы, если что, тоже отличить не в состоянии. ЛСД слишком дорогое и сложное вещество с точки зрения производства, выше описанные дешевые аналоги толкают во всём мире. Особенным покупателям их толкают подороже под эгидой ЛСД.",False
"ГЫЫЫЫЫ ТУПЫЕ ДЕТИ ПАДПИНДОСНЕКИ ЛИШ БЫ НА ХУИ И ЖОПЫ СМОТРЕТЬ НЕ ТО ШТО У НАС ГЛУБОКЕЙ СМЫСАЛ ДимЮрич, уебывай-кв на свой тупичок и желательно не возвращайся",True
"есть мать, брат, сват, ребенок Сиди в пикабу или вконтактике тогда, еблан.",True
"Это плешивый карлик, который ходит на пынеходах",True
"Оу, с обострением ситуации в стране лахтодырий десант увеличили, и теперь будет 2 дырявых треда с циферками, лол",True
"Меж Адом и Раем раскинуло двух! В Аду Пятачок, а в Раю - Винни-Пух!",True
"Я как будто за эту неделю попал в будущее! MicroSD 1тб, смартфоны по типу Samsung Fold. Мы в будущем господа, но живем в России(",False
"Быстро кнопку скрыть на место вернул, чмо.",True
"Лучше бы против антибелый ублюдков так вели себя, куколды ебучие",True
"Нет, просто пыньки-гобляди даже дислайки накрутить нормально не способны.",True
Грузинские армяне это очень сильная магия,False
"Очень по-разному протекает диабет в зависимости от пола и возраста. Мужчинам, особенно взрослым проще всего. Женщинам и детям несколько иначе. Особенно тяжело девочкам подросткам. Гормоны, циклы и все такое не способствуют компенсации.",False
"Выезжаете из жилой зоны(двор), обязаны уступить. Жилая зона- прилегающая территория. Учите ПДД.",False
"Спасибо) есть и в инсте, и в ВК)",False
"Тоже в Ашане воробья видела, в отделе с развесными продуктами. Теперь опасаюсь там орешки с макарошками брать",False
Но возможен ли бриз на маленьком горном озере? Оно ж в диаметре метров 100 всего...,False
"Союз дети скрепляют, но твоя шлюха в них не может.",True
"Т.е. Вам звонили как частнику, Вы отвечали что Вы ИП, и Вам сразу - нам без разницы, ИП так ИП, вот Вам кредитка? Или все таки Вы шли в банк, показывали документы на ИП, и Вам давали кредитки? Уточните пожалуйста.",False
объясните кто такие эти герои и почему все орут а что именно и сами не знают ,False
"Это понятно что не имеет, но им хочется в это верить. Вот некоторые верят, что за день работы по укладке бетона в траншею можно запросить 73К и им заплатят. Вера она штука такая. )",False
